GEOID,B15002e3-y,B15002e4-y,B15002e5-y,B15002e6-y,B15002e7-y,B15002e8-y,B15002e9-y,B15002e10-y,B15002e11-y,B15002e12-y,B15002e13-y,B15002e14-y,B15002e15-y,B15002e16-y,B15002e17-y,B15002e18-y,B15002e20-y,B15002e21-y,B15002e22-y,B15002e23-y,B15002e24-y,B15002e25-y,B15002e26-y,B15002e27-y,B15002e28-y,B15002e29-y,B15002e30-y,B15002e31-y,B15002e32-y,B15002e33-y,B15002e34-y,B15002e35-y
15000US060375509024,0,30,31,59,0,0,34,50,159,8,58,16,87,59,0,0,0,38,31,9,78,0,0,29,138,32,134,30,122,27,7,15
15000US060375510001,32,0,0,21,0,0,0,68,54,0,44,33,117,63,0,0,0,0,0,26,0,0,25,0,186,0,63,0,111,6,0,0
15000US060375510002,0,0,0,13,0,0,15,85,28,19,77,0,31,14,0,0,0,0,78,16,0,15,0,44,91,58,62,40,48,0,0,0
15000US060375510003,51,13,84,20,0,0,0,0,18,0,195,84,9,47,11,0,16,65,79,15,0,0,0,16,160,19,33,43,69,85,0,0
15000US060375510004,0,0,0,0,0,0,0,41,28,12,89,76,116,16,0,0,0,0,26,0,0,0,16,0,31,0,51,0,110,69,0,0
15000US060375510005,52,0,0,0,38,0,0,15,34,0,28,45,108,18,0,0,0,0,38,0,0,0,0,0,162,0,32,11,132,38,0,0
15000US060375510006,0,0,17,75,0,0,0,0,139,47,44,0,79,28,0,0,0,0,0,0,0,0,0,13,126,41,16,15,41,27,17,0
15000US060375511011,0,0,56,0,6,0,0,19,133,24,159,95,66,10,0,0,0,13,31,21,0,29,0,20,75,25,84,30,92,7,0,0
15000US060375511012,4,0,9,1,12,0,20,1,72,14,27,0,13,9,0,0,16,0,4,0,7,0,0,20,88,67,49,33,8,0,9,0
15000US060375511013,0,0,37,53,7,0,0,38,95,59,55,9,17,37,0,8,30,16,96,8,50,20,0,43,71,14,93,19,22,13,0,0
15000US060375511021,0,0,13,0,0,0,0,62,63,26,107,22,19,0,0,0,16,16,42,0,3,0,0,0,90,21,117,23,54,0,0,0
15000US060375511022,10,0,58,8,29,23,60,55,153,50,87,39,78,0,0,0,50,8,71,16,35,0,22,80,184,11,87,33,47,0,0,0
15000US060375511023,0,17,62,17,17,0,0,72,175,67,126,9,12,0,0,0,33,12,145,0,16,28,12,0,163,68,69,48,72,9,0,0
15000US060375512011,0,0,2,0,26,0,16,66,241,23,51,37,40,0,0,0,13,0,8,25,2,0,0,22,128,32,100,102,83,0,0,0
15000US060375512012,0,17,27,0,4,35,19,14,186,43,86,18,116,22,0,0,37,0,102,0,9,10,7,7,267,13,159,25,172,28,0,0
15000US060375512021,0,0,41,48,0,40,0,29,232,19,111,31,45,18,0,27,72,78,0,0,36,0,58,20,163,29,100,65,80,54,12,0
15000US060375512022,0,0,0,0,16,0,0,0,100,14,39,31,82,0,0,42,40,21,0,0,0,0,0,0,74,28,13,55,11,14,0,0
15000US060375512023,11,0,34,0,27,0,25,48,169,71,58,34,106,60,0,0,16,0,0,35,13,0,0,22,254,72,115,25,127,72,0,0
15000US060375512024,0,0,0,6,0,0,0,34,217,77,31,51,135,17,0,24,9,0,41,38,68,10,0,53,119,42,258,64,71,48,23,0
15000US060375513001,15,0,74,0,48,38,43,14,239,41,88,21,34,0,0,0,10,14,122,0,44,22,0,25,204,51,77,8,52,19,0,0
15000US060375513002,0,15,0,0,8,18,7,26,107,44,79,24,52,17,0,0,35,16,9,10,11,7,44,31,126,46,87,30,27,47,7,8
15000US060375513003,9,11,16,0,10,0,9,43,221,24,60,60,107,6,6,0,22,3,12,17,5,27,87,38,230,20,149,63,6,9,11,0
15000US060375514011,15,0,4,20,112,0,5,99,156,37,254,34,36,23,0,11,74,0,11,16,58,0,17,85,356,28,108,52,56,33,32,0
15000US060375514012,9,0,16,0,68,0,23,61,142,28,111,68,79,49,8,11,0,20,20,43,0,11,7,18,92,19,132,73,132,55,8,0
15000US060375514021,0,0,0,0,57,0,8,0,286,16,126,51,56,0,0,0,43,0,11,0,28,0,22,11,197,41,95,47,116,10,0,0
15000US060375514022,2,2,3,0,0,22,0,27,150,45,144,40,70,31,15,7,22,0,0,7,24,0,10,11,123,52,117,37,124,36,0,0
15000US060375514023,11,0,0,0,0,1,3,10,40,45,81,29,34,96,3,11,27,0,9,0,0,9,23,31,119,0,52,30,47,21,3,0
15000US060375515011,8,9,0,0,0,0,0,37,251,100,142,52,125,43,18,0,13,17,22,19,36,20,37,40,272,48,137,139,210,82,10,0
15000US060375515012,0,0,16,9,0,0,0,11,201,34,106,47,69,11,0,0,10,8,15,0,0,0,0,0,147,8,80,59,75,13,0,0
15000US060375515021,18,0,0,0,11,0,0,4,166,6,26,55,108,12,5,0,16,0,0,0,0,0,0,10,171,19,73,58,172,58,0,0
15000US060375515022,2,0,16,1,21,0,0,17,169,8,44,28,53,29,0,0,8,22,65,33,0,0,10,54,100,31,69,62,55,0,0,5
15000US060375515023,27,2,38,4,24,6,3,3,42,30,92,49,29,55,0,0,12,3,27,3,34,4,0,3,87,18,87,81,105,13,0,0
15000US060375516001,7,0,6,0,0,0,0,6,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000US060375517001,26,29,31,8,16,13,30,0,207,6,135,59,22,9,0,7,93,26,36,14,0,18,0,35,225,90,101,35,68,63,0,0
15000US060375517002,0,0,71,0,57,0,0,29,55,44,40,12,41,25,0,0,0,19,12,6,17,8,22,11,56,14,82,15,48,23,0,0
15000US060375517003,0,10,0,0,6,0,0,19,31,5,65,57,33,17,0,9,5,0,16,9,0,0,9,42,83,7,88,26,52,16,0,0
15000US060375517004,0,19,0,4,0,0,0,6,85,0,45,25,5,0,0,0,7,18,39,22,5,8,7,0,38,8,48,19,0,10,0,0
15000US060375517005,0,0,19,9,8,0,0,0,26,26,27,9,40,0,0,0,0,8,49,8,0,0,26,8,80,8,84,0,30,0,0,0
15000US060375518001,9,0,15,42,0,0,0,49,140,73,93,51,99,54,1,0,7,0,0,11,34,13,58,0,138,42,291,106,92,41,5,0
15000US060375518002,0,0,22,0,0,0,9,0,164,32,65,39,92,69,0,0,36,0,0,0,0,0,0,0,164,0,32,15,34,64,0,0
15000US060375518003,18,17,31,0,36,0,0,45,0,40,38,0,32,15,0,15,0,12,119,0,67,0,0,26,64,67,146,79,92,13,0,0
15000US060375518004,30,0,33,0,0,0,0,0,42,13,74,28,43,0,0,0,0,0,0,0,0,0,0,0,29,27,109,7,71,0,26,0
15000US060375518005,55,0,0,0,45,0,0,0,212,0,63,63,54,14,0,0,49,0,15,0,43,0,0,0,141,23,79,45,75,32,19,0
15000US060375519001,0,11,0,39,26,44,0,0,43,35,52,11,20,0,0,0,18,0,0,0,25,59,0,0,24,40,89,0,45,0,0,0
15000US060375519002,0,0,0,9,0,0,5,0,10,35,26,14,16,0,0,0,0,6,0,8,0,15,49,0,25,8,39,15,11,0,0,0
15000US060375519003,17,63,33,0,5,0,5,5,120,59,66,54,43,10,0,0,27,0,21,4,9,0,11,4,102,27,59,62,44,0,0,0
15000US060375519004,0,10,13,0,0,0,0,0,101,8,88,30,30,20,38,0,17,0,0,0,0,0,0,9,112,41,152,42,33,0,0,7
15000US060375519005,9,0,31,0,0,0,0,2,77,54,19,0,103,9,0,0,25,0,32,0,0,0,0,0,79,45,15,41,11,9,0,0
15000US060375519006,0,0,15,0,0,0,0,29,70,16,87,48,19,11,0,0,18,14,28,0,4,0,0,0,79,42,73,3,52,0,0,9
15000US060375520011,16,8,24,5,6,0,0,60,82,48,76,33,63,8,0,0,4,23,12,0,7,10,14,20,173,23,75,22,103,13,0,0
15000US060375520012,13,0,23,6,8,16,0,11,153,39,85,27,83,4,0,0,29,7,38,11,0,5,8,21,135,45,67,46,102,20,0,0
15000US060375520013,0,7,31,5,0,4,5,7,73,11,132,5,48,6,0,0,8,0,12,23,0,0,5,10,92,19,95,18,47,5,0,0
15000US060375520021,10,8,39,27,8,2,6,21,223,25,139,131,61,32,0,0,0,0,34,12,15,3,9,20,184,33,144,97,76,14,0,4
15000US060375520022,0,0,31,7,12,0,0,18,101,4,27,38,4,0,0,0,0,12,36,11,22,13,0,0,81,0,21,26,31,23,0,0
15000US060375520023,23,0,10,18,0,11,0,22,49,10,31,0,40,24,0,0,10,0,13,7,5,4,5,15,70,25,32,29,18,4,0,0
15000US060375521001,7,0,0,17,35,0,19,25,189,51,32,73,17,33,9,0,6,8,0,0,8,0,11,31,82,25,132,71,64,15,0,0
15000US060375521002,34,8,9,9,0,0,0,34,177,8,77,35,26,0,0,0,106,0,75,91,0,18,6,55,228,18,44,36,116,0,0,0
15000US060375521003,10,0,50,0,0,0,23,8,79,37,24,5,38,16,13,0,8,30,78,34,8,0,0,7,94,17,111,22,9,0,0,0
15000US060375521004,22,19,7,8,10,0,0,0,130,37,42,0,8,0,0,0,0,0,19,0,9,20,0,0,116,15,18,59,17,0,0,0
15000US060375521005,10,12,12,0,33,10,19,42,205,20,24,26,32,0,0,0,0,8,11,6,23,0,8,0,156,9,87,92,52,11,0,0
15000US060375522001,0,0,16,49,9,38,0,21,165,39,88,77,33,11,0,0,0,6,62,78,14,0,0,8,145,36,90,48,77,38,0,0
15000US060375522002,18,0,81,9,9,0,32,41,222,46,75,38,26,0,0,0,8,7,55,25,0,53,34,9,216,68,123,53,62,0,0,0
15000US060375522003,22,0,22,33,9,62,9,35,80,0,68,0,39,14,0,0,8,0,55,59,22,28,7,10,110,8,48,36,21,0,0,0
15000US060375523011,15,0,0,0,15,4,0,11,149,22,69,95,95,0,7,0,24,34,19,0,10,7,0,20,42,0,48,55,35,30,0,0
15000US060375523012,50,28,29,38,9,0,4,0,170,119,122,56,113,57,18,0,31,16,66,30,11,0,28,12,271,17,73,85,241,22,0,0
15000US060375523013,17,0,6,0,11,24,0,0,80,16,74,0,0,0,0,0,8,8,0,9,0,6,4,0,88,8,47,38,21,0,0,0
15000US060375523021,0,13,12,9,0,7,9,0,107,12,58,43,67,34,0,0,32,13,22,10,0,73,0,0,210,0,49,31,108,0,0,0
15000US060375523022,11,0,0,0,0,0,0,0,31,22,123,0,13,10,38,0,0,0,0,0,0,35,0,0,48,15,0,55,48,45,0,0
15000US060375523023,13,1,15,10,0,12,0,11,169,61,99,83,198,16,0,9,24,44,21,8,12,0,9,9,182,42,174,41,83,18,0,0
15000US060375524001,17,0,13,10,7,9,0,29,44,3,10,2,0,0,10,0,10,6,12,9,9,7,19,14,31,15,0,7,5,0,0,0
15000US060375524002,30,25,27,0,0,0,17,3,84,9,28,21,26,3,0,0,41,15,37,0,19,4,12,4,100,5,39,24,19,0,0,0
15000US060375524003,10,13,44,18,22,0,0,8,64,27,66,22,8,13,0,0,19,0,28,12,0,0,8,0,113,9,48,25,52,0,0,0
15000US060375526011,23,0,60,8,14,0,6,14,191,14,70,9,0,19,0,0,20,22,76,13,31,0,0,26,131,0,57,17,18,0,0,0
15000US060375526012,7,38,91,20,0,0,33,10,93,0,101,32,31,5,0,0,28,79,23,24,30,0,22,24,132,7,9,49,24,20,0,0
15000US060375526013,12,0,40,0,41,37,8,0,110,0,34,19,33,0,0,7,0,0,64,18,34,19,12,3,28,8,78,21,36,0,0,0
15000US060375526014,15,0,20,14,7,0,13,45,62,19,73,19,8,25,0,0,30,0,38,13,0,2,37,7,62,38,15,27,58,23,0,8
15000US060375526021,0,3,0,0,0,11,38,5,119,39,119,28,130,8,0,0,0,0,49,13,0,0,10,0,111,37,55,34,96,31,18,8
15000US060375526022,53,0,0,30,6,0,0,10,80,0,22,9,78,0,0,0,46,69,7,36,0,9,0,0,132,22,0,36,65,18,9,0
15000US060375526023,28,0,15,10,0,0,18,21,254,18,129,25,67,9,0,0,31,0,29,32,22,0,62,124,175,33,107,13,45,58,22,0
15000US060375527001,17,74,54,28,35,65,25,8,178,53,66,36,77,27,0,8,30,34,22,0,10,9,17,9,326,68,32,72,97,21,0,14
15000US060375527002,10,0,0,0,0,9,0,6,110,15,44,14,16,22,11,0,0,0,0,10,0,9,0,0,48,40,29,0,92,12,0,0
15000US060375527003,16,0,0,37,0,10,0,0,188,8,57,56,32,0,0,0,7,0,10,9,0,0,57,0,174,21,63,34,41,16,0,0
15000US060375527004,10,0,8,0,0,0,11,35,111,18,64,64,8,15,0,0,30,10,21,0,0,9,0,0,157,20,16,96,22,0,0,0
15000US060375527005,22,8,0,0,22,0,0,6,89,14,40,0,67,0,0,0,42,56,14,8,0,0,22,0,223,5,70,15,60,28,0,0
15000US060375528001,0,10,14,0,0,10,0,40,123,19,38,37,28,0,0,0,0,0,92,0,0,0,35,13,51,16,16,69,57,51,0,22
15000US060375528002,25,14,109,33,11,48,18,24,208,40,163,17,66,42,9,0,74,68,47,26,0,39,58,61,215,26,74,10,98,13,0,0
15000US060375528003,0,11,0,12,14,0,0,0,45,0,18,69,46,0,6,0,0,11,0,4,6,9,0,5,91,6,82,58,38,24,0,0
15000US060375528004,0,0,44,0,33,0,7,0,110,65,175,60,17,8,0,0,37,11,14,0,0,37,0,5,92,0,128,50,37,10,0,0
15000US060375529001,9,0,0,0,0,0,12,0,55,17,28,8,18,0,0,0,0,0,0,0,0,0,0,25,80,10,51,18,7,7,0,0
15000US060375529002,131,13,77,7,0,21,15,17,109,19,10,10,29,14,0,0,0,0,82,15,17,20,0,13,64,14,15,60,29,20,0,0
15000US060375529003,7,0,0,0,9,0,0,24,55,29,55,23,14,8,0,0,8,38,0,0,9,0,10,7,92,0,67,32,8,22,0,0
15000US060375529004,66,38,0,10,56,44,0,57,243,46,229,7,130,0,0,0,105,0,35,9,17,0,0,9,232,153,224,57,107,0,0,8
15000US060375529005,10,23,0,39,0,0,11,9,67,53,66,57,101,11,0,0,22,37,17,73,7,0,0,34,115,59,39,93,116,60,0,0
15000US060375530001,25,6,7,0,0,0,0,27,77,19,64,6,3,16,0,0,8,7,0,0,0,0,5,0,77,7,0,22,115,28,0,0
15000US060375530002,42,0,7,0,0,9,0,9,100,0,42,12,44,0,0,0,39,0,7,0,0,0,9,9,56,0,148,8,32,9,0,0
15000US060375530003,45,12,12,27,29,5,9,15,172,64,158,56,34,0,0,8,87,22,35,0,0,32,0,7,153,38,102,21,94,41,0,0
15000US060375530004,2,0,9,0,0,19,12,14,91,17,51,41,58,0,0,0,27,13,7,6,0,4,0,15,55,18,71,77,56,5,0,0
15000US060375531001,0,12,0,4,0,0,0,42,232,67,147,120,126,45,19,11,14,0,18,32,19,7,8,72,146,68,172,106,295,42,38,0
15000US060375531002,0,0,0,0,6,5,0,0,118,56,38,8,49,43,0,0,28,33,0,7,0,0,0,15,83,7,88,4,52,5,0,0
15000US060375531003,0,0,0,0,0,29,0,10,82,4,59,46,27,15,0,0,12,0,0,0,0,0,0,0,45,18,6,62,44,34,7,0
15000US060375531004,16,6,10,34,21,0,8,13,166,11,162,81,58,20,0,0,10,0,20,21,0,15,0,12,194,34,122,39,67,9,0,0
15000US060375532001,7,8,58,53,6,0,0,6,61,26,50,57,70,0,0,0,0,0,23,50,6,0,7,6,92,32,78,36,27,36,0,10
15000US060375532002,0,0,8,10,0,0,0,0,74,20,43,39,29,0,0,0,0,0,0,0,0,0,0,0,101,42,62,57,54,0,0,0
15000US060375532003,7,0,0,0,0,20,0,8,59,38,52,0,20,7,0,0,13,0,5,0,0,10,0,0,95,36,81,16,58,0,0,0
15000US060375532004,11,0,0,0,0,0,0,18,111,36,70,41,28,7,0,0,28,0,0,0,0,29,0,6,80,52,58,24,39,42,0,0
15000US060375532005,7,0,40,7,9,9,0,45,161,15,48,54,31,18,0,0,7,10,29,0,23,23,34,58,85,27,48,63,63,75,0,4
15000US060375532006,0,19,0,15,7,8,7,13,49,15,21,23,64,8,0,0,0,0,0,0,7,0,9,7,89,14,28,0,69,16,8,0
15000US060375532007,19,26,8,0,2,1,1,11,144,8,36,33,36,14,0,0,13,21,7,24,0,0,0,6,105,0,73,70,45,38,0,0
15000US060375533001,0,0,4,8,18,5,0,7,39,15,86,44,31,40,0,0,0,22,0,0,22,0,8,1,109,34,23,24,34,21,0,0
15000US060375533002,0,0,0,0,0,0,15,33,87,31,37,12,31,14,0,0,15,17,10,0,0,38,26,34,82,13,45,0,48,24,0,0
15000US060375533003,8,0,0,0,0,24,43,52,150,11,104,7,30,0,0,0,37,45,0,41,7,2,0,32,77,18,121,8,107,40,0,0
15000US060375534001,13,6,14,0,47,25,32,6,71,28,79,28,39,17,0,4,0,6,47,5,5,0,19,0,75,0,41,61,73,13,0,5
15000US060375534002,21,0,46,13,21,10,0,12,77,26,52,47,75,0,6,0,11,13,14,5,16,0,0,22,164,5,106,37,36,12,0,0
15000US060375534003,6,28,6,24,12,0,6,11,82,0,32,31,57,0,0,0,6,32,20,18,10,0,19,20,44,5,22,6,92,5,9,0
15000US060375535021,11,0,99,0,37,22,1,19,78,66,55,55,30,50,11,0,28,11,93,28,13,0,0,34,100,34,90,79,13,20,63,0
15000US060375535022,21,56,37,56,64,30,52,45,191,63,75,29,19,0,0,0,0,89,52,91,51,0,0,25,160,11,109,36,35,87,0,0
15000US060375535031,28,24,43,39,39,11,27,50,260,49,108,86,64,0,0,0,33,31,88,70,0,0,26,33,353,56,67,74,41,32,0,0
15000US060375535041,53,9,99,36,53,0,11,0,188,7,97,0,61,0,0,0,58,8,152,0,42,32,27,0,84,67,50,17,41,9,0,0
15000US060375535042,110,54,36,36,0,9,9,77,202,15,66,0,38,12,0,14,33,77,57,18,42,27,32,6,98,44,83,0,29,0,0,0
15000US060375535043,39,30,70,0,39,0,54,7,113,9,85,0,51,6,0,0,27,62,34,16,0,0,86,12,130,21,35,0,45,0,0,0
15000US060375536011,83,81,101,37,41,74,0,141,220,33,54,50,68,0,0,0,109,16,79,22,36,34,85,19,272,60,82,48,48,0,0,0
15000US060375536012,16,10,30,27,12,9,0,10,186,17,106,71,17,13,0,0,30,8,32,0,26,0,39,0,83,33,95,37,26,4,0,0
15000US060375536021,30,52,55,29,0,45,20,44,221,43,110,56,80,8,0,8,51,0,99,28,40,32,18,56,327,117,154,57,122,41,0,0
15000US060375536022,30,11,43,5,11,0,24,80,152,31,70,0,94,0,0,0,47,12,21,17,11,9,4,10,94,55,75,49,39,0,0,0
15000US060375537011,9,33,42,24,24,4,18,9,91,22,27,14,36,0,0,0,44,21,25,37,21,4,3,10,76,12,74,13,13,0,0,0
15000US060375537012,66,46,106,40,12,13,20,28,113,9,63,0,19,0,0,0,56,73,105,26,28,12,8,11,135,6,18,22,34,5,0,0
15000US060375537013,5,31,52,4,25,18,18,6,94,9,68,5,6,0,0,0,18,6,23,18,20,0,0,4,73,10,62,4,0,0,0,0
15000US060375537021,73,54,108,31,7,0,0,14,146,36,87,17,24,0,15,0,44,54,128,41,0,20,47,48,143,49,83,43,72,14,22,0
15000US060375537022,81,28,106,32,0,27,58,75,159,10,75,26,0,0,0,0,44,40,145,25,7,15,35,15,115,7,94,18,23,0,0,0
15000US060375538011,7,0,39,21,30,24,0,18,176,0,67,0,0,16,0,0,12,7,87,25,12,0,23,30,73,19,40,0,0,0,0,0
15000US060375538012,23,0,0,0,25,0,33,0,79,45,59,27,0,0,0,0,21,0,49,0,0,22,0,0,29,31,50,56,16,14,0,10
15000US060375538013,24,55,93,60,10,43,10,57,136,0,70,55,0,0,3,0,44,0,57,11,32,22,54,10,245,29,128,42,7,0,0,0
15000US060375538021,31,11,0,0,53,28,0,10,100,10,14,24,10,15,0,0,0,10,6,18,13,8,32,50,92,10,90,22,4,29,0,0
15000US060375538022,88,32,47,20,11,10,16,85,314,11,113,20,52,0,0,10,41,31,149,41,0,6,18,20,183,38,116,38,71,0,13,0
15000US060375538023,1,20,65,18,0,32,18,27,155,6,113,25,33,0,0,0,42,0,22,53,49,42,46,6,231,47,98,8,96,14,0,0
15000US060375539011,60,9,33,20,6,39,0,40,159,7,69,51,34,10,0,0,56,53,24,25,48,5,47,37,157,28,62,14,80,6,0,8
15000US060375539012,0,0,47,7,41,22,18,36,100,32,51,25,87,5,17,0,29,0,113,9,39,30,43,16,101,42,31,33,114,0,16,0
15000US060375539013,9,8,6,8,23,0,44,24,190,40,69,12,0,0,0,0,56,0,6,19,0,0,15,0,129,3,179,9,69,62,0,0
15000US060375539014,30,63,30,29,0,18,35,20,32,19,38,20,19,0,11,0,25,0,63,0,11,0,25,7,129,8,39,24,14,0,0,0
15000US060375539021,28,12,64,57,12,16,15,38,215,20,64,19,18,0,0,12,33,0,53,24,23,25,33,53,164,26,42,96,28,13,0,0
15000US060375539022,27,15,0,49,34,0,0,26,126,28,59,33,5,48,0,0,17,0,28,44,9,8,24,23,96,19,98,32,101,42,0,0
15000US060375539023,33,23,59,16,8,0,28,6,111,9,42,29,16,15,0,0,7,34,43,19,33,12,4,6,200,14,164,40,21,8,0,0
15000US060375540011,0,0,54,0,0,0,9,0,140,25,54,0,23,9,0,0,15,15,32,37,0,0,12,10,90,8,51,70,68,50,0,0
15000US060375540012,13,0,0,0,0,0,0,34,112,0,73,36,54,0,0,0,23,0,25,0,0,0,0,21,86,0,22,56,37,0,0,10
15000US060375540013,38,0,0,0,5,46,13,16,83,0,81,13,8,7,0,0,38,15,0,0,0,0,0,24,94,0,70,30,8,0,0,0
15000US060375540014,10,0,14,0,0,0,0,10,17,5,86,11,43,21,0,0,10,0,28,0,0,0,5,14,36,0,88,34,29,11,3,0
15000US060375540021,31,22,8,26,0,19,0,0,163,11,154,51,106,6,24,0,18,40,30,55,62,11,58,17,211,20,47,46,85,9,0,3
15000US060375540022,9,51,9,23,48,1,40,45,210,52,187,70,33,21,0,0,30,15,39,52,0,31,70,34,146,57,105,85,50,14,0,0
15000US060375540023,7,8,68,0,0,17,0,9,187,14,34,55,38,0,0,0,4,43,34,0,0,0,0,9,128,61,46,0,36,41,0,0
15000US060375541011,0,0,42,16,0,0,54,5,70,14,60,5,95,0,0,0,12,0,19,30,2,10,34,0,32,21,84,39,99,29,0,0
15000US060375541012,0,53,26,50,86,0,0,34,255,15,79,18,63,32,12,0,35,16,13,14,29,0,7,54,229,9,158,38,80,4,0,0
15000US060375541031,0,8,7,18,11,14,10,13,180,23,175,56,47,23,0,0,26,8,0,0,19,14,39,10,138,29,72,31,48,34,0,3
15000US060375541041,13,0,5,13,0,0,13,6,70,32,63,9,43,12,0,0,29,18,12,0,0,6,17,13,72,15,63,44,32,7,0,0
15000US060375541042,34,0,39,16,5,5,0,6,88,26,82,11,46,8,6,0,5,31,11,6,13,4,14,24,168,25,33,16,100,0,0,0
15000US060375541051,22,0,24,0,0,5,46,23,275,29,105,36,97,11,6,20,25,14,24,7,1,2,23,52,165,70,218,113,77,0,0,0
15000US060375541052,0,0,21,0,34,20,12,0,250,27,143,15,47,0,9,0,0,0,31,0,38,26,20,31,220,22,78,63,42,10,0,0
15000US060375542011,37,11,12,0,0,0,25,0,105,30,70,11,64,8,0,0,14,9,11,10,0,0,17,11,69,23,64,53,22,31,0,0
15000US060375542012,44,7,19,0,0,0,23,25,105,10,58,30,76,7,8,7,35,37,9,14,0,0,0,8,98,55,93,25,81,33,0,0
15000US060375542013,26,9,0,0,22,0,14,48,105,14,47,21,93,28,0,0,63,0,0,8,10,2,18,39,137,58,87,19,93,8,0,0
15000US060375542031,0,0,16,0,16,0,3,17,95,7,31,0,36,0,0,0,0,4,6,6,0,5,7,43,109,10,38,8,48,0,0,0
15000US060375542032,14,0,42,0,0,14,39,7,158,35,139,91,73,22,8,0,22,6,10,0,0,11,0,14,198,54,133,38,175,47,17,0
15000US060375542033,17,0,43,9,0,9,16,15,95,0,53,23,8,0,0,4,32,22,9,15,33,22,16,37,66,8,49,0,74,0,0,0
15000US060375542041,0,0,0,26,0,0,0,21,58,9,18,11,64,0,0,0,0,0,0,24,10,0,0,0,0,9,34,30,32,8,0,0
15000US060375542042,2,0,0,35,4,0,38,6,137,47,86,90,69,1,0,0,28,0,24,43,39,0,10,0,168,69,94,54,89,9,0,0
15000US060375542043,20,0,78,43,0,0,18,0,212,86,187,16,36,30,0,0,17,8,38,0,16,25,29,5,183,36,96,33,47,36,0,0
15000US060375543011,26,50,93,20,29,11,17,0,83,9,115,51,36,0,0,0,17,7,113,0,7,0,31,8,139,39,88,88,34,4,0,0
15000US060375543012,29,13,21,0,0,0,29,30,217,10,63,26,20,0,0,0,4,20,21,13,12,0,7,5,105,76,5,17,58,5,10,8
15000US060375543013,0,0,0,0,22,9,0,0,40,5,20,23,27,0,0,0,8,0,0,16,0,0,5,6,32,14,41,21,11,16,19,0
15000US060375543021,9,0,12,62,30,14,44,0,160,6,107,54,33,18,0,0,36,0,73,0,60,0,32,0,229,85,199,93,76,22,0,0
15000US060375543022,45,0,0,0,0,0,30,42,86,37,8,69,48,0,0,0,7,0,5,6,66,0,27,9,54,34,205,82,32,0,0,0
15000US060375544031,23,0,80,20,0,21,34,33,144,55,117,52,92,4,0,7,8,55,0,0,57,0,14,6,306,69,225,76,52,14,0,0
15000US060375544032,20,77,57,60,31,36,73,47,345,68,85,101,68,11,7,0,25,0,10,44,18,25,31,16,296,91,157,16,78,27,7,12
15000US060375544041,28,0,12,0,0,15,28,9,283,25,37,8,57,1,0,0,0,0,0,0,0,12,20,9,136,8,95,95,43,10,0,0
15000US060375544042,10,17,6,0,3,0,92,38,169,67,142,64,45,42,0,12,32,7,52,14,0,17,54,50,148,31,271,33,83,80,0,0
15000US060375544051,0,0,0,0,0,0,3,0,59,0,20,27,61,8,15,0,0,0,26,0,0,0,0,35,102,0,37,14,37,8,0,0
15000US060375544052,36,0,26,9,0,0,26,0,142,18,62,20,111,0,7,0,44,11,0,0,0,0,53,71,275,75,226,8,131,0,0,0
15000US060375544061,0,0,0,0,0,23,11,9,335,68,74,44,228,51,7,0,0,0,0,0,0,0,19,0,163,24,118,107,191,43,0,0
15000US060375544062,7,0,0,0,0,0,22,0,43,5,41,22,27,23,9,8,8,0,11,0,0,7,0,0,42,6,29,23,62,26,5,0
15000US060375544063,32,0,5,5,0,19,0,13,148,51,36,72,167,27,29,7,32,0,19,5,11,0,15,0,193,44,162,101,176,17,26,7
15000US060375545111,0,15,0,0,24,0,0,13,108,45,114,46,249,165,67,20,66,0,30,0,0,19,9,20,100,40,65,63,414,152,52,0
15000US060375545112,0,0,11,0,0,0,0,0,57,44,94,37,92,50,8,29,0,0,0,0,0,0,28,15,74,10,67,46,94,73,18,9
15000US060375545121,13,18,0,16,0,0,14,0,40,43,168,34,460,283,70,65,12,10,11,0,7,0,0,48,139,9,161,59,578,235,119,91
15000US060375545122,0,0,0,0,0,0,8,6,85,65,148,104,164,85,22,17,35,0,13,10,0,5,0,10,126,12,89,149,392,127,24,9
15000US060375545131,5,3,0,5,14,1,20,5,65,9,58,107,374,130,41,24,1,0,17,6,6,0,1,37,132,52,71,122,404,87,48,18
15000US060375545141,14,0,0,15,0,0,9,9,42,18,119,34,106,6,15,0,26,6,0,0,0,0,8,12,120,21,70,38,142,0,10,0
15000US060375545142,9,0,0,0,0,10,0,30,23,13,48,38,228,93,5,0,0,0,44,0,0,0,13,0,107,5,95,124,263,59,16,13
15000US060375545143,0,0,6,11,0,3,25,2,50,17,35,66,313,48,20,24,0,0,6,7,12,0,8,1,148,12,61,116,187,29,11,13
15000US060375545151,0,0,0,0,0,0,0,0,19,28,73,68,115,98,46,26,0,0,0,5,0,15,0,0,39,8,93,67,192,102,8,0
15000US060375545152,7,0,15,0,15,11,9,19,156,19,139,112,189,108,8,15,15,0,15,14,13,18,0,44,194,28,186,145,258,92,39,0
15000US060375545161,0,0,11,11,0,0,14,0,110,44,138,57,215,98,24,27,10,0,22,34,0,0,29,9,137,45,110,51,276,64,29,17
